Key  (PURPLE means not ready for translation yet),Translation,Version,Comment (context for translators)
objects.devices.matterreactormini.desc,素材を燃料にして発電する小型の反応炉。最大{0}kWまで発電可能。実際の出力はパワーグリッドの必要電力によって異なることがある。大抵の場合は{0}kWでは電力消費をまかなうには不十分だが、電力不足にもかかわらず稼働していない場合は電力が需要のある場所に届いていない可能性が高い。その場合はパワーグリッドオーバーレイを参照すること。時折、セルフクリーニング処理の過程で燃えカスのカーボンが排出されることがある。,,
objects.devices.memorymodule,メモリモジュール ({0}EB),,
objects.devices.memorymodule.desc,{0}エクサバイトのメモリ (RAM)。メモリは複雑なリアルタイム計算処理のために必要で、特にテクノロジーの研究中に要求される。なお、時間停止中の場合、船のコンピュータは新たに接続されたモジュールを検出しない。,,
objects.devices.memorymodulemini,メモリモジュール ({0}EB),,
objects.devices.memorymodulemini.desc,{0}エクサバイトのメモリ (RAM)。メモリは複雑なリアルタイム計算処理のために必要で、特にテクノロジーの研究中に要求される。なお、時間停止中の場合、船のコンピュータは新たに接続されたモジュールを検出しない。,,
objects.devices.mlbooth,機械学習ブース,,
objects.devices.mlbooth.desc,機械学習ブースでは作業ユニットのスキルを育成することで、特定の作業における効率を高めることができます。,,
objects.devices.nuclearreactor,原子核反応炉 ({0}MW),,
objects.devices.nuclearreactor.desc,核燃料を使用する強力な反応炉,,
objects.devices.nutrientextractor,成分抽出器,,
objects.devices.nutrientextractor.desc,"収穫した植物素材から成分を分別し集積する。そして、2時間前に非業の死を遂げたボブとビルからも。誰も見ていないかな。ソーセージがどうやって作られるかを知ると不幸になる人たちもいるからね。死んだ（あるいは生きている）人間を""成分抽出器""での処理を選択して、どうなるか確かめてみよう。ちなみに植物は自動的に収穫され、ここに運ばれる",,
objects.devices.oxygenpump,酸素ポンプ,,
objects.devices.oxygenpump.desc,酸素を発生させる。中程度の広さであれば1個で十分。複数をまとめて設置してもあまり意味はない。温度オーバーレイを確認してから配置するのを推奨。極端に高温の場所で酸素を発生させると部屋が炎上してしまう可能性がある。,,
objects.devices.particlecollector,粒子収集システム,,
objects.devices.particlecollector.desc,最近の科学的なブレークスルーによって、この粒子収集システムで時間をかけて星間物質を捕獲して原料を生み出すことができるようになった。特定の素材を設定する必要があります。,,
objects.devices.planter,ラージプランター,,
objects.devices.planter.desc,大きな植物を１つ、または小さい植物を４つ育てるのに適している,2022-03-20,
objects.devices.plantermini,ミニプランター,,
objects.devices.plantermini.desc,1つの植物を育てるための小型の水耕栽培ボックス。植物を育てるには電力と適切な温度、酸素が必要。,2022-03-19,
objects.devices.probe,探査プローブ,,
objects.devices.probe.desc,探査プローブを星系内の彼方に射出することで、遠方の惑星をスキャンすることができます。プローブは1回限りの使い捨てです。,,
objects.devices.quantumbarrier,量子バリア発生器,,
objects.devices.quantumbarrier.desc,強力なフォースフィールドを発生させ、あらゆるサイズの隕石や小惑星から船を守れるようになる。使用するには長時間の強力なチャージが必要。,,
objects.devices.radar,レーダー,,
objects.devices.radar.desc,周囲をスキャンし、接近する物体（小惑星、宇宙船、アノマリー）を事前に警告してくれる。惑星やその他の宇宙浮遊物をスキャンして資源を探すこともできる。,,
objects.devices.radiator,ラジエーター,,
objects.devices.radiator.desc,周囲の小範囲を冷却してくれる。ラジエーターは製造機器のある密閉された空間に設置しよう。複数を設置することで、より早く冷却できるだろう。なお、船外に設置しても効果はない。,,
objects.devices.recycler,リサイクラー,,
objects.devices.recycler.desc,有機廃液から水とクリーンなバイオマスを生産する。自給自足の循環システムを作るために不可欠。,,
objects.devices.refinery,リファイナリー,,
objects.devices.refinery.desc,原油や、その他の液体原料の処理に使用する,,
objects.devices.repairstation,リペアステーション,,
objects.devices.repairstation.desc,ロボットやドローンのメンテナンスを行い、損傷があれば修理します,,
objects.devices.researchstation,研究ステーション,,
objects.devices.researchstation.desc,科学スキルを持つ人間は、研究ステーションを利用して研究を行うことができます。,,
objects.devices.securitycontrols,保安制御端末,,
objects.devices.securitycontrols.desc,船の保安に関連するデバイスを一元管理する。保安制御端末と船のコンピュータが同じグリッド上にあることが必要。,,
objects.devices.shipcomputer,船のコンピュータ,,
objects.devices.shipcomputer.desc,あなたの神経ネットワークを保持しているホストコンピュータです。稼働効率はネットワークの断片化レベルの影響を受けて、時間の経過に伴い徐々に低下します。最適化作業により稼働効率が完全に回復します。区画が密閉されていると大量の熱がこもる可能性があります。,2022-11-15,
objects.devices.shower,シャワー,,
objects.devices.shower.desc,入植者たちが自分自身を清潔に保つための場所,,
objects.devices.shuttle,シャトル,,
objects.devices.shuttle.desc,小型の輸送シャトルだ。数名の作業ユニットと大量の貨物を乗せることができ、惑星に着陸することができる。,,
objects.devices.sleepingpod,睡眠ポッド,,
objects.devices.sleepingpod.desc,おひとり様用のプライベートな睡眠ポッド。プライバシーとより良い休息を提供する。,,
objects.devices.solarpanel,ソーラーパネル ({0}kW),,
objects.devices.solarpanel.desc,完璧な状態では常に{0}kWの発電を行う。時間がたって粉塵が積もると効率が低下する。ドローンにより清掃ができる。,,
objects.devices.solarpanelarray,ソーラーパネルアレイ ({0}kW),,
objects.devices.solarpanelarray.desc,完璧な状態では常に{0}kWの発電を行う。時間がたって粉塵が積もると効率が低下する。ドローンにより清掃ができる。,,
objects.devices.solarpanelarray2,ソーラーパネルアレイ ({0}kW),,
objects.devices.solarpanelarray2.desc,完璧な状態では常に{0}kWの発電を行う。時間がたって粉塵が積もると効率が低下する。ドローンにより清掃ができる。,,
objects.devices.stardeuslogo,Stardeusロゴ,,
objects.devices.stardeuslogo.desc,巨大なStardeusロゴ。主にポスターの作成に使用するぞ。,,
objects.devices.stasisarray,コールドスリープ,,
objects.devices.stasisarray.desc,長期間の宇宙航行の最中に入植者たちを冷凍睡眠させる場所。銀河間を航行する際に老化を防ぐために必要。,,
objects.devices.stasispod,休眠ポッド,,
objects.devices.stasispod.desc,休眠ポッドは中に入れた生き物を冷凍睡眠状態にして、長距離の宇宙空間を移動することができる。,,
objects.devices.storage,資材収納庫,,
objects.devices.storage.desc,作業ユニットが素材を集め、ここに運ぶと効率的。特定の種類のアイテムを収容するかどうか設定することができる。,,
objects.devices.switch,スイッチ,,
objects.devices.switch.desc,シンプルな電気スイッチだ。スイッチを経由すれば、パワーグリッドの接続を変更することなく電流を制御することができる。,,
objects.devices.teleporter,テレポーター,,
objects.devices.teleporter.desc,小型の機器。短距離ながら様々な物体や生物すらも転送することができる。信頼性は99.997%、とても安全な装置だ！,2022-08-14,
objects.devices.telescope,テレスコープ,,
objects.devices.telescope.desc,テレスコープを使用すれば、我々が新たな故郷として入植するためにテラフォーミングで居住できる可能性のある惑星が発見できる。,,
