Key  (PURPLE means not ready for translation yet),Translation,Version,Comment (context for translators)
obj.upgrades.autoconnectupgrade.desc,이 업그레이드를 함선 컴퓨터에 설치하면 새로 건설되거나 수리된 장치를 자동으로 전력망에 연결합니다.,,
obj.upgrades.diskcompressionupgrade,디스크 압축 업그레이드,,
obj.upgrades.diskcompressionupgrade.desc,이 칩에 의해 제공되는 고급 실시간 처리의 로우 오버헤드 압축 알고리즘은 디스크 스토리지를 가진 모든 호환되는 장치에 50% 추가 디스크 공간을 제공 합니다. 업그레이드는 중첩이 가능합니다.,,
obj.upgrades.processorefficiencyupgrade,프로세서 효율성 업그레이드,,
obj.upgrades.processorefficiencyupgrade.desc,"처리시설(용광로, 영양소 추출기, 파쇄기 등)의 동작이 33% 고속화됩니다. 여러 업그레이드 효과를 적립할 수 있습니다.",,
obj.upgrades.reactorefficiencyupgrade,반응로 효율성 업그레이드,,
obj.upgrades.reactorefficiencyupgrade.desc,호환되는 반응로에 통합하면 동일한 발전량을 얻는 데 사용하는 연료를 33% 줄입니다. 여러 업그레이드를 중첩할 수 있습니다.,,
obj.upgrades.shuttlestorageupgrade,셔틀 적재량 업그레이드,,
obj.upgrades.shuttlestorageupgrade.desc,셔틀의 내부 창고를 확장하고 적재 능력을 100 증가시킵니다.,,
obj.upgrades.starcredsminingupgrade,스타크레드 화폐,,
obj.upgrades.starcredsminingupgrade.desc,함선 컴퓨터에서 암호 화폐 스타크레드 채굴을 가능하게 합니다.,,
object.in.unsafe.area,위험 구역의 오브젝트,,
object.in.unsafe.area.desc,"이 오브젝트는 생명체가 사용하는 것이지만 우주복 없이는 도달할 수 없는 위험한 환경에 놓여 있습니다.<br><br>구획, 온도, 산소 오버레이를 사용하여 문제를 해결하세요.",,
object.no.longer.available,오브젝트 파괴됨,,
objects,오브젝트,,
objects.cosmetics.emblem1x1,소형 엠블럼,,
objects.cosmetics.emblem1x1.desc,맞춤형 엠블럼으로 함선을 장식할 수 있습니다.,,
objects.cosmetics.emblem2x2,중형 엠블럼,,
objects.cosmetics.emblem2x2.desc,맞춤형 엠블럼으로 함선을 장식할 수 있습니다.,,
objects.cosmetics.emblem3x3,대형 엠블럼,,
objects.cosmetics.emblem3x3.desc,맞춤형 엠블럼으로 함선을 장식할 수 있습니다.,,
objects.devices.assembler,조립기,,
objects.devices.assembler.desc,원자재로 아이템을 만드는 다목적 조립기입니다. 설계도를 잠금 해제하려면 추가 연구가 필요합니다.,,
objects.devices.autodoc,오토닥,,
objects.devices.autodoc.desc,최첨단 메디컬 포드입니다. 매우 세밀한 수술이나 각종 증상에 따른 치료를 할 수 있습니다.,,
objects.devices.autokitchen,자동 조리기,,
objects.devices.autokitchen.desc,개척자들에게 음식을 프린팅해 줍니다.,,
objects.devices.battery,베터리 ({0}kW),,
objects.devices.battery.desc,에너지를 저장하는 일반 배터리입니다. 최대 {0}kW 까지 충전 가능합니다.,,
objects.devices.battery2,베터리 ({0}kW),,
objects.devices.battery2.desc,에너지를 저장하는 일반 배터리입니다. 최대 {0}kW 까지 충전 가능합니다.,,
objects.devices.battery3,원자력 배터리 ({0}kW),,
objects.devices.battery3.desc,에너지를 저장하는 거대한 원자력 배터리입니다. 최대 {0}kW 까지 충전 가능합니다.,,
objects.devices.betawavetransceiver,베타 웨이브 트랜시버,,
objects.devices.betawavetransceiver.desc,이 장치를 사용하여 생명체에 간섭하여 작업의 우선도를 변경하거나 직접 지시를 하여 조종할 수 있게 됩니다.,,
objects.devices.beveragecooler,음료 쿨러,,
objects.devices.beveragecooler.desc,음료용 보관함입니다.,,
objects.devices.breachcapsule,강습 캡슐 포트,,
objects.devices.breachcapsule.desc,"이런, 누군가가 습격을 가한 것 같아요!",,
objects.devices.bridgecontrols,함교 제어 단말기,,
objects.devices.bridgecontrols.desc,스타맵에 대한 접근을 제공하고 우주 여행을 가능하게 하는 자동 조종 기능을 추가합니다.,,
objects.devices.chargestation,충전 스테이션,,
objects.devices.chargestation.desc,로봇이나 드론을 충전하기 위한 장소입니다. 여러 개를 준비하는 것을 권장합니다. 작업 유닛이 전기 생각만 하는 것 같으면 아마 더 필요할 거예요.,,
objects.devices.cleaningbotdock,클리닝 봇 도크,,
objects.devices.cleaningbotdock.desc,청소 로봇을 1대 수용할 수 있는 공간입니다. 대기 상태일 때 충전 가능합니다.,,
objects.devices.cloningpod,복제 포드,,
objects.devices.cloningpod.desc,이 첨단 실험실 장비를 사용하여 자신의 개척자를 키우십시오.,,
objects.devices.coffeemaker,커피 머신,,
objects.devices.coffeemaker.desc,원두를 세팅하면 따뜻한 커피를 내려줍니다.,,
objects.devices.communicator,통신 단말기,,
objects.devices.communicator.desc,다른 함선과의 통신을 가능하게 해줍니다.,,
objects.devices.converter,컨버터,,
objects.devices.converter.desc,특정 물질의 분자 구조를 재배열하여 자원을 한 유형에서 다른 유형으로 변환합니다.,,
objects.devices.cookingstation,조리 스테이션,,
objects.devices.cookingstation.desc,요리할 수 있는 스토브가 있는 조리기입니다.,,
objects.devices.cpumodule,CPU 모듈 ({0}Thz),2022-03-31,
objects.devices.cpumodule.desc,CPU 모듈은 신경망에 연산 능력을 제공하여 더 많은 작업 유닛을 동시에 제어할 수 있습니다.,,
objects.devices.cpumodulemini,CPU 모듈 ({0}Thz),2022-03-31,
objects.devices.cpumodulemini.desc,CPU 모듈은 신경망에 연산 능력을 제공하여 더 많은 작업 유닛을 동시에 제어할 수 있습니다.,,
objects.devices.craftingstation,제작 스테이션,,
objects.devices.craftingstation.desc,작업 유닛이 필요한 반자동 제작 스테이션입니다.,,
objects.devices.directionalturret,지향성 포탑,,
objects.devices.directionalturret.desc,자동으로 목표를 추적하는 기본적인 에너지 무기입니다. 충전에는 전기가 필요합니다.,,
objects.devices.disassembler,분해기,,
objects.devices.disassembler.desc,"고장난 기계(로봇, 드론, 봇 등)를 분해하여 원자재를 회수할 수 있습니다.",,
objects.devices.diskmodule,디스크 모듈 ({0}ZB),,
objects.devices.diskmodule.desc,{0} 제타바이트의 영구적인 기억 장치입니다. 연구 성과나 기타 데이터를 보존하는 데 이용합니다. 쓰기 가능한 상태를 유지하려면 소량의 전력이 필요합니다. 시간 정지 중인 배의 컴퓨터는 새로 연결된 모듈을 검출하지 않으므로 주의할 것입니다.,,
objects.devices.diskmodulemini,디스크 모듈 ({0}ZB),,
objects.devices.diskmodulemini.desc,{0} 제타바이트의 영구적인 기억 장치입니다. 연구 성과나 기타 데이터를 보존하는 데 이용합니다. 쓰기 가능한 상태를 유지하려면 소량의 전력이 필요합니다. 시간 정지 중인 배의 컴퓨터는 새로 연결된 모듈을 검출하지 않으므로 주의할 것입니다.,,
objects.devices.emergencysiren,비상 경보 사이렌,,
objects.devices.emergencysiren.desc,비상 경보 사이렌을 작동시키면 설치되어 있는 구획의 인원을 모을 수 있습니다. 피난용 구획 구축에 최적입니다.,,
objects.devices.energyconnector,커넥터 {0}-{1},,"{0} is capacity (number of slots), {1} is range (how far it can reach). Both are numeric values. It will be like ""Connector 8-24""."
objects.devices.energyconnector.desc,{0}개의 소켓을 가진 무선 전원 커넥터입니다.반경 {1} 타일 내의 기기를 연결할 수 있습니다. 커넥터를 연결하여 전력망의 범위를 확대할 수 있습니다.,,
objects.devices.energyconnectorbig,커넥터 {0}-{1},,"{0} is capacity (number of slots), {1} is range (how far it can reach). Both are numeric values. It will be like ""Connector 8-24""."
objects.devices.energyconnectorbig.desc,{0}개의 소켓을 가진 무선 전원 커넥터입니다. 반경 {1} 타일 내의 장치를 연결할 수 있습니다.,,
objects.devices.fabricator,제작기,,
objects.devices.fabricator.desc,조립기를 고급화 한 것으로 더 크고 더 고도의 장치를 제조할 수 있습니다.,,
objects.devices.floorsocket,바닥 소켓 {0}-{1},,"{0} is capacity (number of slots), {1} is range (how far it can reach). Both are numeric values. It will be like ""Floor Socket 8-24""."
objects.devices.floorsocket.desc,전력망을 구축하기 위한 단거리 커넥터입니다.반경 {1} 타일 내에 접속할 수 있는 {0}개의 접속 슬롯이 있습니다.,,"{0} is a number of slots, {1} is a number that shows how far the connector can reach. There is no unit of measurement, it is refering to number of tiles on the game grid."
objects.devices.fluidcannon,플루이드 캐논,,
objects.devices.fluidcannon.desc,생물에게는 약간의 데미지밖에 주지 않지만 불을 향해 쏘면 진화됩니다.,,
objects.devices.fridge,냉장고,,
objects.devices.fridge.desc,식품 창고입니다. 약이나 기타 부패하기 쉬운 물건에도 사용 가능합니다.,2022-06-15,
objects.devices.ftldrive,FTL 드라이브,,
objects.devices.ftldrive.desc,공간 왜곡을 이용한 추진 장치입니다.배 앞에서 시공을 비틀어 초광속 항법을 실현합니다.<br><br>장거리 항행에만 사용 가능합니다.,,
objects.devices.furnace,용광로,,
objects.devices.furnace.desc,용광로입니다. 일반적으로 금속 광석을 제련하고 이용 가능한 재료로 만들기 위해 사용합니다.,,
objects.devices.fusiondrive,퓨전 드라이브,,
objects.devices.fusiondrive.desc,전력을 소비하여 가동하는 핵융합 추진 엔진입니다.다른 항성계를 오가기 위해 필요합니다.,2022-01-07,
objects.devices.grinder,파쇄기,,
objects.devices.grinder.desc,큰 것을 잘게 부수는데 사용합니다. 암석을 흙으로 바꾸거나 석탄을 탄소 재료로 만들 수 있습니다.,,
objects.devices.heater,히터,,
objects.devices.heater.desc,전기를 소비하여 온도를 21°C(70°F)까지 상승시킵니다. 넓으면 여러 대가 필요할 수도 있어요. 가깝게 설치하면 별 의미가 없습니다.,,
objects.devices.heatermini,미니 히터,,
objects.devices.heatermini.desc,"작은 구획으로 추천, 1인용 콤팩트한 히터입니다.",,
objects.devices.heatsink,히트 싱크,,
objects.devices.heatsink.desc,함선 컴퓨터 근처에 설치하면 과열 현상을 늦출 수 있습니다. 일정량 이상 추가하면 효과가 줄어듭니다.,,"Example of diminishing effect: Having 1 heatsink will reduce by 30%, having 2 will reduce by 50%, having 3 will reduce by 60%, having 10 will reduce by 70%. "
objects.devices.lightblock,조명 블록,,
objects.devices.lightblock.desc,구성 가능한 RGB 지원 광원입니다. 멋지게 보이고 밝게 빛납니다.,,
objects.devices.loom,직조기,,
objects.devices.loom.desc,다양한 재료를 봉제하여 의류를 생산할 수 있는 장치입니다.,,
objects.devices.matterreactor,물질 반응로 ({0}kW),,
objects.devices.matterreactor.desc,"전기를 생산하기 위해 원자재를 태우는 대형 반응로입니다. 소형보다 더 효율적이고, 최대 {0}kW를 생산할 수 있습니다. 실제 출력은 전력망 수요에 따라 다를 수 있습니다. 전기가 부족하고 반응로가 작동하지 않으면 생산하는 전력이 수요를 충족하기에 충분하지 않을 수 있습니다. 이 경우 전력망 오버레이를 참조하는 것이 좋습니다. 때때로 자가 클리닝 과정에서 탄소 잔류물을 배출합니다.",,
objects.devices.matterreactormini,물질 반응로 ({0}kW),,
objects.devices.matterreactormini.desc,원료를 태워 전기를 생산하는 소형 반응로입니다. 최대 {0}kW를 생산할 수 있습니다. 실제 출력은 전력망 수요에 따라 다를 수 있습니다. 전기가 부족하고 반응로가 작동하지 않는 경우 생산하는 {0}kW가 수요를 충족하기에 충분하지 않을 수 있습니다. 이 경우 전력망 오버레이를 참조하는 것이 좋습니다. 때때로 자가 클리닝 과정에서 탄소 잔류물을 배출합니다.,,
objects.devices.memorymodule,메모리 모듈 ({0}EB),,
objects.devices.memorymodule.desc,"{0} 엑사바이트 메모리(RAM)입니다. 메모리는 실시간 계산 처리를 위해 필요하며, 과학 기술 연구 중에 사용됩니다. 일시 중지중 새로 연결된 메모리 모듈은 함선 컴퓨터가 감지하지 못합니다.",,
objects.devices.memorymodulemini,메모리 모듈 ({0}EB),,
objects.devices.memorymodulemini.desc,"{0} 엑사바이트 메모리(RAM)입니다. 메모리는 실시간 계산 처리를 위해 필요하며, 과학 기술 연구 중에 사용됩니다. 일시 중지중 새로 연결된 메모리 모듈은 함선 컴퓨터가 감지하지 못합니다.",,
objects.devices.mlbooth,ML 스테이션,,
objects.devices.mlbooth.desc,머신 러닝 스테이션에서는 작업 유닛의 스킬을 육성함으로써 특정 작업에서의 효율을 높일 수 있습니다.,,
objects.devices.nuclearreactor,핵분열 반응로 ({0}MW),,
objects.devices.nuclearreactor.desc,핵연료를 사용하는 강력한 반응로입니다.,,
objects.devices.nutrientextractor,영양소 추출기,,
objects.devices.nutrientextractor.desc,"수확한 식물에서 영양분과 원료를 추출하여 압축합니다. 그리고 2시간 전에 비극적인 죽음을 맞이한 ""Bob""과 ""Bill""로부터도요. 아무도 못봤을까요? 소시지가 어떻게 만들어지는지 알면 불행해지는 사람들도 있으니까요. 어떻게 작동하는지 보려면 죽은(또는 살아있는) 인간에 대한 ""영양소 추출"" 작업을 선택해보세요. 참고로 식물은 자동으로 수확되어 이곳으로 운반됩니다.",,"You can put in local popular first names instead of ""Bob"" and ""Bill"". Keep the quotes around the names, that will make those names emphasized in the game (quoted words get special accented color in-game)"
objects.devices.oxygenpump,산소 펌프,,
objects.devices.oxygenpump.desc,산소를 발생시킵니다. 중간 정도 크기면 1개면 충분합니다. 여러 개를 한꺼번에 설치해도 별 의미가 없습니다. 온도 오버레이를 확인한 후 배치할 것을 권장합니다. 극단적으로 고온의 장소에서 산소를 발생시키면 구획이 불에 타 버릴 가능성이 있습니다.,,
objects.devices.particlecollector,입자 수집기,,
objects.devices.particlecollector.desc,최근의 과학적인 돌파구를 통해 이 입자 수집 시스템은 성간 물질을 포획하고 시간을 들여 원료를 생산할 수 있게 되었습니다.특정 재료를 설정해야 합니다.,,
