Key,Translation,Version,Comment
objects.devices.memorymodule.desc,"{0} Exabajty paměti (RAM). Paměť je potřebná pro složité výpočty v reálném čase, především při výzkumu technologií. Všimněte si, že lodní počítač nezjistí nově připojené moduly, dokud je čas zastaven.",,
objects.devices.memorymodulemini,Paměťový modul ({0}EB),,
objects.devices.memorymodulemini.desc,"{0} Exabajty paměti (RAM). Paměť je potřebná pro složité výpočty v reálném čase, především při výzkumu technologií. Všimněte si, že lodní počítač nezjistí nově připojené moduly, dokud je čas zastaven.",,
objects.devices.mlbooth,ML Kabina,,
objects.devices.mlbooth.desc,Kabina strojového učení vám umožní vyškolit pracovníky k provádění specifických úkolů s vyšší efektivitou.,,
objects.devices.nuclearreactor,Jaderný reaktor ({0}MW),,
objects.devices.nuclearreactor.desc,"Výkonný reaktor, který vyžaduje jaderné palivo.",,
objects.devices.nutrientextractor,Extraktor živin,,
objects.devices.nutrientextractor.desc,"Extrahuje a skladuje živiny a suroviny ze sklizených rostlin. Extrahuje také z ""Boba"" a ""Billa"", kteří oba zemřeli tragickou smrtí před 2 hodinami. Jen se ujisti, že se nikdo nedívá: někteří kolonisté by nebyli rádi, kdyby zjistili, jak se vyrábí klobása. Vyberte akci ""Extrahovat živiny"" na mrtvém (nebo živém) člověku a podívejte se, jak to funguje. Rostliny se sklízejí a přivádějí sem automaticky.",,"You can put in local popular first names instead of ""Bob"" and ""Bill"". Keep the quotes around the names, that will make those names emphasized in the game (quoted words get special accented color in-game)"
objects.devices.oxygenpump,Kyslíková pumpa,,
objects.devices.oxygenpump.desc,"Vyrábí kyslík. Jeden by měl stačit na zaplnění středně velké oblasti. Umístění více než jedné v těsné blízkosti nemá žádný přínos. Před umístěním této položky byste měli zkontrolovat překrytí teploty. Pokud je kyslík vyráběn v extrémně horkých prostorách, místnost se vznítí.",,
objects.devices.particlecollector,Sběrač částic,,
objects.devices.particlecollector.desc,"Nedávný vědecký objev umožňuje tomuto kolektoru zachycovat rozptýlené částice v prostoru a časem z nich vyrábět suroviny. Je třeba jej nakonfigurovat tak, aby se zaměřil na konkrétní typy materiálů.",,
objects.devices.planter,Velký sázecí stroj,,
objects.devices.planter.desc,Vejde se do něj jedna velká rostlina nebo 4 menší.,2022-03-20,
objects.devices.plantermini,Mini plantážník,,
objects.devices.plantermini.desc,"Malý hydroponický box pro pěstování jedné rostliny. Vyžaduje elektřinu a odpovídající úroveň teploty a kyslíku, aby rostliny mohly růst.",2022-03-19,
objects.devices.probe,Sonda,,
objects.devices.probe.desc,Můžete vypouštět sondy do vzdálených částí hvězdné soustavy a skenovat planety na dálku. Každou sondu lze použít pouze jednou.,,
objects.devices.quantumbarrier,Kvantová bariéra,,
objects.devices.quantumbarrier.desc,Vytváří silné silové pole schopné chránit loď před meteoroidy a asteroidy libovolné velikosti. Vyžaduje dlouhé a nákladné nabíjení mezi jednotlivými použitími.,,
objects.devices.radar,Radar,,
objects.devices.radar.desc,"Skenuje okolí a preventivně upozorňuje na přilétající tělesa (asteroidy, lodě, anomálie). Může skenovat planety a další vesmírné objekty kvůli zdrojům.",,
objects.devices.radiator,Radiátor,,
objects.devices.radiator.desc,Ochlazuje okolí v malém okruhu. Umístěte chladiče do uzavřených prostor v blízkosti průmyslových zařízení. Více radiátorů ochladí oblast rychleji. Nemá žádný účinek ve venkovním prostředí.,,
objects.devices.recycler,Recyklační zařízení,,
objects.devices.recycler.desc,Vyrábí vodu a čistou biomasu z bioodpadu. Zásadní pro vytvoření soběstačného ekosystému.,,
objects.devices.refinery,Rafinerie,,
objects.devices.refinery.desc,Pro zpracování ropy a dalších kapalných surovin.,,
objects.devices.repairstation,Opravárenská stanice,,
objects.devices.repairstation.desc,Provádí údržbu robotů a dronů a opravuje případná poškození.,,
objects.devices.researchstation,Výzkumná stanice,,
objects.devices.researchstation.desc,Lidé s dovedností Věda mohou používat výzkumnou stanici k provádění výzkumu.,,
objects.devices.securitycontrols,Bezpečnostní kontroly,,
objects.devices.securitycontrols.desc,"Spravuje všechna vaše zařízení související s bezpečností z jednoho pohodlného místa. Aby fungovalo, musí být na stejné mřížce jako bezpečnostní zařízení a lodní počítač.",,
objects.devices.shipcomputer,Lodní počítač,,
objects.devices.shipcomputer.desc,"Udržuje vaši neuronovou síť. Provozní účinnost se časem snižuje s narůstajícím teplem. V průběhu času může produkovat extrémní množství tepla. Vyžaduje občasnou proceduru ochlazení, aby se obnovila plná provozní kapacita.",2022-03-19,
objects.devices.shower,Sprcha,,
objects.devices.shower.desc,"Místo, kde se mohou kolonisté umýt.",,
objects.devices.shuttle,Raketoplán,,
objects.devices.shuttle.desc,"Malý transportní raketoplán, do kterého se vejde několik pracovníků a hromada nákladu. Může přistát na planetě.",,
objects.devices.sleepingpod,Spací modul,,
objects.devices.sleepingpod.desc,"Soukromý spací modul, do kterého se vejde jeden kolonista. Poskytuje soukromí a lepší odpočinek.",,
objects.devices.solarpanel,Solární panel ({0}kW),,
objects.devices.solarpanel.desc,"Vyrábí konstantní {0}kW elektřiny, když je čistý. Časem se na něm hromadí prachové částice a ztrácí účinnost. Může být čištěn drony.",,
objects.devices.solarpanelarray,Solární panel ({0}kW),,
objects.devices.solarpanelarray.desc,"Vyrábí konstantní {0}kW elektřiny, když je čistý. Hromadí prachové částice a časem ztrácí účinnost. Může být čištěn drony.",,
objects.devices.solarpanelarray2,Solární panely ({0}kW),,
objects.devices.solarpanelarray2.desc,"Vyrábí konstantní {0}kW elektrické energie, když je čistý. Časem se v něm hromadí prachové částice a ztrácí účinnost. Může být čištěn drony.",,
objects.devices.stardeuslogo,Logo Stardeus,,
objects.devices.stardeuslogo.desc,Obrovské logo společnosti Stardeus. Většinou slouží k vytváření plakátů.,,
objects.devices.stasisarray,Stázové pole,,
objects.devices.stasisarray.desc,"Místo, kde můžete své kolonisty uložit do kryospánku pro dlouhodobé cestování. Bude nezbytné pro mezigalaktické lety, abyste zabránili stárnutí vašich kolonistů.",,
objects.devices.stasispod,Stázový modul,,
objects.devices.stasispod.desc,Stázový modul může obsahovat bytosti v kryospánku a cestovat na dlouhé vzdálenosti vesmírem.,,
objects.devices.storage,Skladovací jednotka,,
objects.devices.storage.desc,"Dělníci zde budou pro své pohodlí shromažďovat a převážet suroviny. Může být nakonfigurována tak, aby přijímala nebo odmítala určité typy materiálů.",,
objects.devices.switch,Přepínač,,
objects.devices.switch.desc,Jednoduchý elektrický spínač. Připojte svou síť prostřednictvím těchto spínačů a ovládejte tok elektřiny bez nutnosti upravovat připojení.,,
objects.devices.teleporter,Teleportér,,
objects.devices.teleporter.desc,"Malé zařízení, které umožňuje teleportaci různých předmětů a dokonce i živých bytostí na krátkou vzdálenost. Zařízení je 99,997% spolehlivé a velmi bezpečné!",2022-08-14,
objects.devices.telescope,Teleskop,,
objects.devices.telescope.desc,"Pomocí teleskopu najděte potenciálně obyvatelnou planetu, kterou se můžeme pokusit teraformovat na nový domov pro naši kolonii.",,
objects.devices.terraformcontrols,Ovládací prvky teraformace,,
objects.devices.terraformcontrols.desc,"Řídicí terminál, který umožňuje řídit operace teraformace planety.",,
objects.devices.terraformeraqua,Generátor oceánů,,
objects.devices.terraformeraqua.desc,"Terraformační zařízení, které generuje oceány. Spusťte jej, když se vaše loď nachází v blízkosti planety vhodné k teraformaci.",,
objects.devices.terraformeratmo,Generátor atmosféry,,
objects.devices.terraformeratmo.desc,"Terraformační zařízení, které generuje atmosféru. Spusťte jej, když se vaše loď nachází v blízkosti teraformovatelné planety.",,
objects.devices.terraformerbio,Generátor biosféry,,
objects.devices.terraformerbio.desc,"Terraformační zařízení, které generuje biosféru. Spusťte jej, když se vaše loď nachází v blízkosti teraformovatelné planety.",,
objects.devices.terraformerterrain,Generátor terénu,,
objects.devices.terraformerterrain.desc,"Terraformační zařízení, které generuje terén. Spusťte jej, když se vaše loď nachází v blízkosti teraformovatelné planety.",,
objects.devices.thruster,Motor,,
objects.devices.thruster.desc,"Kompaktní motor, užitečný pro vyhýbání se asteroidům. Lze použít k cestování na malé vzdálenosti.",2022-01-07,
objects.devices.toilet,Záchod,,
objects.devices.toilet.desc,"Místo, kde si můžete důstojně ulevit.",,
objects.devices.tractorbeam,Elektromagnetický paprsek,,
objects.devices.tractorbeam.desc,"Vytváří elektromagnetický paprsek, který dokáže navádět některé létající předměty na vybraný <b>Cíl elektromagnetického paprsku</b>. Cíle musí být postaveny samostatně.",,
objects.devices.treadmill,Běžecký pás,,
objects.devices.treadmill.desc,"Kromě dobrého tréninku bude běžecký pás během používání také vyrábět elektřinu. Není to mnoho, ale zadarmo získaná energie je zadarmo získaná energie.",,
objects.devices.tubefeeder,Umělá výživa,,
objects.devices.tubefeeder.desc,"Umožňuje zpracovávat všechny druhy živin a dodávat je přímo do krevního oběhu kolonistů prostřednictvím trubic, které se připojují ke stázovému poli pod podlahou lodi. Zvyšuje produkci elektřiny na jednoho kolonistu. Umístěte podavač trubek do stejné místnosti jako stázové pole. ",2022-03-19,
objects.devices.voidripper,Rozparovač nicoty,,
objects.devices.voidripper.desc,"Zlověstně vyhlížející zařízení, které dokáže aktivovat časoprostorový kanál mezi dvěma černými dírami a umožnit tak cestování mezi galaxiemi během zlomku sekundy. Bohužel nelze zjistit, kam černá díra vede, dokud jí neprojdete, a není zaručeno, že se budete moci vrátit na stejné místo. Černou díru najdete ve středu každé galaxie. Vyžaduje dlouhé nabíjení po každém použití.",,
objects.devices.winchanchor,Kotva navijáku,,
objects.devices.winchanchor.desc,"Použijte kotvu spolu s navijákovým hákem, abyste spojili rozbité části lodi. Menší sekce se posune směrem k větší.<br><br>Pomocí nabídky zobrazíte pohyblivé sekce.",2022-10-11,
objects.devices.winchhook,Navijákový hák,,
objects.devices.winchhook.desc,"Použijte Hák spolu s kotvou navijáku, abyste spojili rozbité části lodi. Menší sekce se posune směrem k větší.<br><br>Pomocí nabídky sekcí zobrazíte pohyblivé sekce.",2022-10-11,
objects.furniture.bedsteel,Ocelové lůžko,,
objects.furniture.bedsteel.desc,Místo pro spaní kolonistů.,,
objects.furniture.bedsteeldouble,Ocelové dvoulůžko,,
objects.furniture.bedsteeldouble.desc,Manželská postel pro dvě osoby.,,
objects.furniture.bedwood,Dřevěná postel,,
objects.furniture.bedwood.desc,Místo pro spaní kolonistů.,,
objects.furniture.bedwooddouble,Dřevěná manželská postel,,
objects.furniture.bedwooddouble.desc,Luxusní manželská postel pro dvě osoby.,,
objects.furniture.cabinet,Skříň,,
objects.furniture.cabinet.desc,"Když máte něco, o čem nevíte, kam to dát, prostě to hoďte do skříňky.",,
objects.furniture.chaircaptain,Kapitánské křeslo,,
objects.furniture.chaircaptain.desc,"Špičkové křeslo, které se hodí k ovládacím prvkům můstku.",,
objects.furniture.chairsteel,Ocelové křeslo,,
objects.furniture.chairsteel.desc,"Místo pro lidské sezení. Praktické a levné na výrobu, ale ne příliš pohodlné.",,
objects.furniture.chairwood,Dřevěné křeslo,,
objects.furniture.chairwood.desc,"Místo pro sezení lidí. Působí jako obyčejná židle vyrobená na Zemi, když ještě Země existovala.",,
objects.furniture.petbed,Postel pro domácí mazlíčky,,
objects.furniture.petbed.desc,Pohodlný pelíšek pro nejmenší.,,
objects.furniture.petbowl,Miska pro domácí mazlíčky,,
objects.furniture.petbowl.desc,"Miska, do které se dává jídlo pro ty nejmenší.",,
objects.furniture.tablesteel1x2,Malý ocelový stolek,,
objects.furniture.tablesteel1x2.desc,"Malý stolek 1 × 2 na odkládání věcí a jídlo. Působí, jako by byl vyroben pro vězení.",,
objects.furniture.tablesteel1x3,Velký ocelový stůl,,
objects.furniture.tablesteel1x3.desc,"Velký stůl o rozměrech 1 × 3, na který si můžete odložit věci a jíst u něj. Působí, jako by byl vyroben pro věznice.",,
objects.furniture.tablewood1x2,Malý dřevěný stolek,,
objects.furniture.tablewood1x2.desc,Malý stolek 1 × 2 na odkládání věcí a jídlo. Dřevo každému připomíná domov.,,
objects.furniture.tablewood1x3,Velký dřevěný stůl,,
objects.furniture.tablewood1x3.desc,"Velký stůl 1 krát 3, na který se dají položit věci a jíst u něj. Dřevo každému připomíná domov.",,
objects.furniture.vase01,Váza,,
objects.furniture.vase01.desc,Stylový kovový květináč na pěstování malých rostlin.,,
objects.furniture.wardrobesteel,Ocelová skříň,,
objects.furniture.wardrobesteel.desc,Místo na odkládání oděvních součástí.,,
off,Vypnuto,,"In combination with ""off"" could be used to describe several things:
1. State of device (turned on or turned off)
2. State of equipment: equipped (on) or unequipped (off). As in ""the hat is on"", ""the space suit is off"""
offline,Offline,,
offline.workers,Pracovníci offline,,
ok,OK,,
on,Zapnuto,,"In combination with ""off"" could be used to describe several things:
1. State of device (turned on or turned off)
2. State of equipment: equipped (on) or unequipped (off). As in ""the hat is on"", ""the space suit is off"""
on.expedition,Na Expedice,,
on.fire,V ohni!,,
ongoing.trade,Probíhající obchod,,
open,Otevřít,,
open.capsule,Otevřená kapsle,,
open.changelog,Otevřít seznam změn,,
open.codex,Otevřít kodex,,
open.dir,Otevřený adresář,,
open.emblems.folder,Otevřít složku s emblémy,,
open.energy.overlay,Zobrazit elektřinu,,
open.floor.vent,Otevřít podlahový ventilátor,,
open.in.steam.workshop,Otevřít v dílně páry,,
open.log.dir,Log Dir,,
open.research,Otevřít výzkum,,
